,source,drugid,protid,label
2171,bindingdb,DR002149,PR000013,1
2172,bindingdb,DR002150,PR000030,1
2173,bindingdb,DR002151,PR000033,1
2174,bindingdb,DR002152,PR000053,1
2175,bindingdb,DR002153,PR000144,1
2176,bindingdb,DR002154,PR000019,1
2177,bindingdb,DR002155,PR000178,1
2178,bindingdb,DR002156,PR000058,1
2179,bindingdb,DR002157,PR000111,1
2180,bindingdb,DR002158,PR000019,1
2181,bindingdb,DR002159,PR000088,1
2182,bindingdb,DR002160,PR000171,1
2183,bindingdb,DR002161,PR000138,1
2184,bindingdb,DR002162,PR000020,1
2185,bindingdb,DR002163,PR000029,1
2186,bindingdb,DR002164,PR000112,1
2187,bindingdb,DR002165,PR000116,1
2188,bindingdb,DR002166,PR000011,1
2189,bindingdb,DR002167,PR000052,1
2190,bindingdb,DR002168,PR000042,1
2191,bindingdb,DR002169,PR000044,1
2192,bindingdb,DR002170,PR000245,1
2193,bindingdb,DR001098,PR000134,1
2194,bindingdb,DR002171,PR000016,1
2195,bindingdb,DR002172,PR000062,1
2196,bindingdb,DR002173,PR000019,1
2197,bindingdb,DR002174,PR000089,1
2198,bindingdb,DR002175,PR000052,1
2199,bindingdb,DR002176,PR000052,1
2200,bindingdb,DR002177,PR000062,1
2201,bindingdb,DR002178,PR000198,1
2202,bindingdb,DR002179,PR000115,1
2203,bindingdb,DR002180,PR000048,1
2204,bindingdb,DR002181,PR000051,1
2205,bindingdb,DR002182,PR000008,1
2206,bindingdb,DR002183,PR000010,1
2207,bindingdb,DR002184,PR000238,1
2208,bindingdb,DR002185,PR000016,1
2209,bindingdb,DR002186,PR000122,1
2210,bindingdb,DR002187,PR000011,1
2211,bindingdb,DR002188,PR000007,1
2212,bindingdb,DR002189,PR000040,1
2213,bindingdb,DR002190,PR000039,1
2214,bindingdb,DR002191,PR000051,1
2215,bindingdb,DR002192,PR000126,1
2216,bindingdb,DR002193,PR000013,1
2217,bindingdb,DR000992,PR000065,1
2218,bindingdb,DR002194,PR000178,1
2219,bindingdb,DR002195,PR000148,1
2220,bindingdb,DR002196,PR000017,1
2221,bindingdb,DR002197,PR000019,1
2222,bindingdb,DR002198,PR000113,1
2223,bindingdb,DR002199,PR000027,1
2224,bindingdb,DR002200,PR000134,1
2225,bindingdb,DR002201,PR000226,1
2226,bindingdb,DR002202,PR000246,1
2227,bindingdb,DR002203,PR000003,1
2228,bindingdb,DR002204,PR000113,1
2229,bindingdb,DR000340,PR000013,1
2230,bindingdb,DR002205,PR000162,1
2231,bindingdb,DR002206,PR000027,1
2232,bindingdb,DR002207,PR000034,1
2233,bindingdb,DR002208,PR000016,1
2234,bindingdb,DR002209,PR000247,1
2235,bindingdb,DR002210,PR000097,1
2236,bindingdb,DR002211,PR000186,1
2237,bindingdb,DR002212,PR000063,1
2238,bindingdb,DR002213,PR000135,1
2239,bindingdb,DR002214,PR000022,1
2240,bindingdb,DR002215,PR000052,1
2241,bindingdb,DR002216,PR000062,1
2242,bindingdb,DR002217,PR000065,1
2243,bindingdb,DR002218,PR000166,1
2244,bindingdb,DR002219,PR000126,1
2245,bindingdb,DR002220,PR000016,1
2246,bindingdb,DR002221,PR000019,1
2247,bindingdb,DR002222,PR000029,1
2248,bindingdb,DR002223,PR000005,1
2249,bindingdb,DR002224,PR000003,1
2250,bindingdb,DR002225,PR000010,1
2251,bindingdb,DR002226,PR000025,1
2252,bindingdb,DR002227,PR000026,1
2253,bindingdb,DR002228,PR000086,1
2254,bindingdb,DR002229,PR000003,1
2255,bindingdb,DR002230,PR000003,1
2256,bindingdb,DR002231,PR000057,1
2257,bindingdb,DR002232,PR000052,1
2258,bindingdb,DR002233,PR000242,1
2259,bindingdb,DR002234,PR000034,1
2260,bindingdb,DR002235,PR000231,1
2261,bindingdb,DR002236,PR000014,1
2262,bindingdb,DR002237,PR000003,1
2263,bindingdb,DR002238,PR000105,1
2264,bindingdb,DR002239,PR000086,1
2265,bindingdb,DR002240,PR000096,1
2266,bindingdb,DR002241,PR000194,1
2267,bindingdb,DR002242,PR000016,1
2268,bindingdb,DR002243,PR000052,1
2269,bindingdb,DR002244,PR000109,1
2270,bindingdb,DR002245,PR000000,1
2271,bindingdb,DR002246,PR000010,1
2272,bindingdb,DR002247,PR000018,1
2273,bindingdb,DR002248,PR000008,1
2274,bindingdb,DR002249,PR000034,1
2275,bindingdb,DR002250,PR000200,1
2276,bindingdb,DR002251,PR000021,1
2277,bindingdb,DR002252,PR000007,1
2278,bindingdb,DR002253,PR000126,1
2279,bindingdb,DR002254,PR000248,1
2280,bindingdb,DR002255,PR000161,1
2281,bindingdb,DR002256,PR000040,1
2282,bindingdb,DR002257,PR000132,1
2283,bindingdb,DR002258,PR000010,1
2284,bindingdb,DR002259,PR000052,1
2285,bindingdb,DR002260,PR000203,1
2286,bindingdb,DR002261,PR000077,1
2287,bindingdb,DR002262,PR000122,1
2288,bindingdb,DR002263,PR000010,1
2289,bindingdb,DR002264,PR000062,1
2290,bindingdb,DR002265,PR000126,1
2291,bindingdb,DR002266,PR000010,1
2292,bindingdb,DR002267,PR000019,1
2293,bindingdb,DR002268,PR000010,1
2294,bindingdb,DR002269,PR000096,1
2295,bindingdb,DR002270,PR000052,1
2296,bindingdb,DR002271,PR000062,1
2297,bindingdb,DR002272,PR000000,1
2298,bindingdb,DR002273,PR000178,1
2299,bindingdb,DR002274,PR000011,1
2300,bindingdb,DR002275,PR000096,1
2301,bindingdb,DR002276,PR000096,1
2302,bindingdb,DR002277,PR000010,1
2303,bindingdb,DR002278,PR000136,1
2304,bindingdb,DR002279,PR000053,1
2305,bindingdb,DR002280,PR000076,1
2306,bindingdb,DR002281,PR000048,1
2307,bindingdb,DR002282,PR000047,1
2308,bindingdb,DR002283,PR000065,1
2309,bindingdb,DR002284,PR000039,1
2310,bindingdb,DR002285,PR000029,1
2311,bindingdb,DR002286,PR000064,1
2312,bindingdb,DR002287,PR000035,1
2313,bindingdb,DR002288,PR000070,1
2314,bindingdb,DR002289,PR000134,1
2315,bindingdb,DR002290,PR000039,1
2316,bindingdb,DR002291,PR000062,1
2317,bindingdb,DR002292,PR000097,1
2318,bindingdb,DR002293,PR000065,1
2319,bindingdb,DR002294,PR000163,1
2320,bindingdb,DR002295,PR000034,1
2321,bindingdb,DR002296,PR000117,1
2322,bindingdb,DR002297,PR000065,1
2323,bindingdb,DR002298,PR000029,1
2324,bindingdb,DR002299,PR000003,1
2325,bindingdb,DR002300,PR000020,1
2326,bindingdb,DR002301,PR000034,1
2327,bindingdb,DR002302,PR000249,1
2328,bindingdb,DR002303,PR000094,1
2329,bindingdb,DR002304,PR000089,1
2330,bindingdb,DR002305,PR000014,1
2331,bindingdb,DR002306,PR000010,1
2332,bindingdb,DR002307,PR000076,1
2333,bindingdb,DR002308,PR000169,1
2334,bindingdb,DR002309,PR000025,1
2335,bindingdb,DR002310,PR000010,1
2336,bindingdb,DR002311,PR000117,1
2337,bindingdb,DR002312,PR000057,1
2338,bindingdb,DR002313,PR000003,1
2339,bindingdb,DR002314,PR000072,1
2340,bindingdb,DR000775,PR000008,1
2341,bindingdb,DR002315,PR000178,1
2342,bindingdb,DR002316,PR000194,1
2343,bindingdb,DR002317,PR000013,1
2344,bindingdb,DR002318,PR000010,1
2345,bindingdb,DR002319,PR000027,1
2346,bindingdb,DR002320,PR000118,1
2347,bindingdb,DR002321,PR000112,1
2348,bindingdb,DR002322,PR000031,1
2349,bindingdb,DR002323,PR000069,1
2350,bindingdb,DR002324,PR000001,1
2351,bindingdb,DR002325,PR000140,1
2352,bindingdb,DR002326,PR000042,1
2353,bindingdb,DR002327,PR000146,1
2354,bindingdb,DR002328,PR000013,1
2355,bindingdb,DR002329,PR000031,1
2356,bindingdb,DR002330,PR000052,1
2357,bindingdb,DR002331,PR000126,1
2358,bindingdb,DR002332,PR000016,1
2359,bindingdb,DR002333,PR000039,1
2360,bindingdb,DR002334,PR000019,1
2361,bindingdb,DR000679,PR000107,1
2362,bindingdb,DR002335,PR000033,1
2363,bindingdb,DR001270,PR000028,1
2364,bindingdb,DR002336,PR000095,1
2365,bindingdb,DR002337,PR000134,1
2366,bindingdb,DR002338,PR000062,1
2367,bindingdb,DR002339,PR000026,1
2368,bindingdb,DR002340,PR000109,1
2369,bindingdb,DR002341,PR000010,1
2370,bindingdb,DR002342,PR000062,1
2371,bindingdb,DR002343,PR000056,1
2372,bindingdb,DR002344,PR000238,1
2373,bindingdb,DR002345,PR000008,1
2374,bindingdb,DR002346,PR000008,1
2375,bindingdb,DR002347,PR000015,1
2376,bindingdb,DR002348,PR000013,1
2377,bindingdb,DR002349,PR000195,1
2378,bindingdb,DR002350,PR000019,1
2379,bindingdb,DR002351,PR000112,1
2380,bindingdb,DR002352,PR000048,1
2381,bindingdb,DR001374,PR000250,1
2382,bindingdb,DR002353,PR000055,1
2383,bindingdb,DR002354,PR000208,1
2384,bindingdb,DR002355,PR000005,1
2385,bindingdb,DR002356,PR000148,1
2386,bindingdb,DR002357,PR000051,1
2387,bindingdb,DR002358,PR000031,1
2388,bindingdb,DR002359,PR000147,1
2389,bindingdb,DR002360,PR000065,1
2390,bindingdb,DR002361,PR000047,1
2391,bindingdb,DR002362,PR000122,1
2392,bindingdb,DR000288,PR000100,1
2393,bindingdb,DR002363,PR000028,1
2394,bindingdb,DR002364,PR000011,1
2395,bindingdb,DR002365,PR000012,1
2396,bindingdb,DR002366,PR000013,1
2397,bindingdb,DR002367,PR000032,1
2398,bindingdb,DR002368,PR000127,1
2399,bindingdb,DR002369,PR000034,1
2400,bindingdb,DR002370,PR000010,1
2401,bindingdb,DR002371,PR000105,1
2402,bindingdb,DR002372,PR000123,1
2403,bindingdb,DR002373,PR000000,1
2404,bindingdb,DR000679,PR000003,1
2405,bindingdb,DR002374,PR000090,1
2406,bindingdb,DR002375,PR000116,1
2407,bindingdb,DR002376,PR000062,1
2408,bindingdb,DR002377,PR000043,1
2409,bindingdb,DR002378,PR000052,1
2410,bindingdb,DR002379,PR000097,1
2411,bindingdb,DR002380,PR000045,1
2412,bindingdb,DR002381,PR000147,1
2413,bindingdb,DR002382,PR000020,1
2414,bindingdb,DR002383,PR000048,1
2415,bindingdb,DR002384,PR000061,1
2416,bindingdb,DR000506,PR000031,1
2417,bindingdb,DR002385,PR000013,1
2418,bindingdb,DR002386,PR000033,1
2419,bindingdb,DR002387,PR000003,1
2420,bindingdb,DR002388,PR000029,1
2421,bindingdb,DR002389,PR000044,1
2422,bindingdb,DR002390,PR000000,1
2423,bindingdb,DR002391,PR000062,1
2424,bindingdb,DR002392,PR000013,1
2425,bindingdb,DR002393,PR000210,1
2426,bindingdb,DR002394,PR000013,1
2427,bindingdb,DR002395,PR000093,1
2428,bindingdb,DR002396,PR000008,1
2429,bindingdb,DR002397,PR000026,1
2430,bindingdb,DR002398,PR000062,1
2431,bindingdb,DR002399,PR000079,1
2432,bindingdb,DR002400,PR000010,1
2433,bindingdb,DR002401,PR000051,1
2434,bindingdb,DR002402,PR000019,1
2435,bindingdb,DR002403,PR000062,1
2436,bindingdb,DR002404,PR000061,1
2437,bindingdb,DR002405,PR000092,1
2438,bindingdb,DR002406,PR000042,1
2439,bindingdb,DR002407,PR000048,1
2440,bindingdb,DR002408,PR000010,1
2441,bindingdb,DR002409,PR000187,1
2442,bindingdb,DR002410,PR000115,1
2443,bindingdb,DR000620,PR000007,1
2444,bindingdb,DR002411,PR000062,1
2445,bindingdb,DR002412,PR000044,1
2446,bindingdb,DR002413,PR000146,1
2447,bindingdb,DR002414,PR000157,1
2448,bindingdb,DR002415,PR000052,1
2449,bindingdb,DR002416,PR000057,1
2450,bindingdb,DR002417,PR000007,1
2451,bindingdb,DR002418,PR000109,1
2452,bindingdb,DR002419,PR000008,1
2453,bindingdb,DR002420,PR000044,1
2454,bindingdb,DR002421,PR000147,1
2455,bindingdb,DR002422,PR000067,1
2456,bindingdb,DR002423,PR000123,1
2457,bindingdb,DR002424,PR000044,1
2458,bindingdb,DR002425,PR000089,1
2459,bindingdb,DR002426,PR000057,1
2460,bindingdb,DR002427,PR000062,1
2461,bindingdb,DR002428,PR000008,1
2462,bindingdb,DR002429,PR000029,1
2463,bindingdb,DR002430,PR000000,1
2464,bindingdb,DR002431,PR000127,1
2465,bindingdb,DR001000,PR000147,1
2466,bindingdb,DR002432,PR000052,1
2467,bindingdb,DR002433,PR000056,1
2468,bindingdb,DR002434,PR000144,1
2469,bindingdb,DR002435,PR000121,1
2470,bindingdb,DR002436,PR000135,1
2471,bindingdb,DR002437,PR000103,1
2472,bindingdb,DR002438,PR000105,1
2473,bindingdb,DR002439,PR000002,1
2474,bindingdb,DR002440,PR000091,1
2475,bindingdb,DR002441,PR000039,1
2476,bindingdb,DR002442,PR000048,1
2477,bindingdb,DR002443,PR000007,1
2478,bindingdb,DR002444,PR000013,1
2479,bindingdb,DR002445,PR000151,1
2480,bindingdb,DR002446,PR000002,1
2481,bindingdb,DR002447,PR000047,1
2482,bindingdb,DR002448,PR000062,1
2483,bindingdb,DR002449,PR000034,1
2484,bindingdb,DR002450,PR000034,1
2485,bindingdb,DR002451,PR000000,1
2486,bindingdb,DR002452,PR000042,1
2487,bindingdb,DR002453,PR000062,1
2488,bindingdb,DR002454,PR000022,1
2489,bindingdb,DR002455,PR000032,1
2490,bindingdb,DR002456,PR000061,1
2491,bindingdb,DR002457,PR000025,1
2492,bindingdb,DR002458,PR000021,1
2493,bindingdb,DR002459,PR000057,1
2494,bindingdb,DR002460,PR000021,1
2495,bindingdb,DR002461,PR000029,1
2496,bindingdb,DR002462,PR000042,1
2497,bindingdb,DR002463,PR000088,1
2498,bindingdb,DR002464,PR000028,1
2499,bindingdb,DR002465,PR000079,1
2500,bindingdb,DR002466,PR000204,1
2501,bindingdb,DR002467,PR000013,1
2502,bindingdb,DR002468,PR000162,1
2503,bindingdb,DR002469,PR000016,1
2504,bindingdb,DR002470,PR000034,1
2505,bindingdb,DR002471,PR000051,1
2506,bindingdb,DR002472,PR000070,1
2507,bindingdb,DR002473,PR000079,1
2508,bindingdb,DR002474,PR000081,1
2509,bindingdb,DR002475,PR000033,1
2510,bindingdb,DR002476,PR000160,1
2511,bindingdb,DR002477,PR000010,1
2512,bindingdb,DR002478,PR000010,1
2513,bindingdb,DR002479,PR000077,1
2514,bindingdb,DR002480,PR000010,1
2515,bindingdb,DR002481,PR000062,1
2516,bindingdb,DR002482,PR000180,1
2517,bindingdb,DR002483,PR000018,1
2518,bindingdb,DR002484,PR000010,1
2519,bindingdb,DR002485,PR000126,1
2520,bindingdb,DR002486,PR000031,1
2521,bindingdb,DR002487,PR000056,1
2522,bindingdb,DR002488,PR000014,1
2523,bindingdb,DR002489,PR000077,1
2524,bindingdb,DR002490,PR000113,1
2525,bindingdb,DR002491,PR000074,1
2526,bindingdb,DR002492,PR000203,1
2527,bindingdb,DR002493,PR000062,1
2528,bindingdb,DR002494,PR000118,1
2529,bindingdb,DR002495,PR000067,1
2530,bindingdb,DR002496,PR000070,1
2531,bindingdb,DR002497,PR000013,1
2532,bindingdb,DR002498,PR000086,1
2533,bindingdb,DR002499,PR000009,1
2534,bindingdb,DR002500,PR000019,1
2535,bindingdb,DR002501,PR000039,1
2536,bindingdb,DR002502,PR000062,1
2537,bindingdb,DR002503,PR000097,1
2538,bindingdb,DR002504,PR000251,1
2539,bindingdb,DR002505,PR000065,1
2540,bindingdb,DR002506,PR000057,1
2541,bindingdb,DR002507,PR000026,1
2542,bindingdb,DR002508,PR000031,1
2543,bindingdb,DR002509,PR000019,1
2544,bindingdb,DR002510,PR000112,1
2545,bindingdb,DR002511,PR000131,1
2546,bindingdb,DR002512,PR000129,1
2547,bindingdb,DR002513,PR000010,1
2548,bindingdb,DR002514,PR000010,1
2549,bindingdb,DR002515,PR000127,1
2550,bindingdb,DR002516,PR000063,1
2551,bindingdb,DR002517,PR000070,1
2552,bindingdb,DR002518,PR000061,1
2553,bindingdb,DR002519,PR000141,1
2554,bindingdb,DR002520,PR000025,1
2555,bindingdb,DR002521,PR000000,1
2556,bindingdb,DR002522,PR000126,1
2557,bindingdb,DR002523,PR000034,1
2558,bindingdb,DR002524,PR000043,1
2559,bindingdb,DR002525,PR000076,1
2560,bindingdb,DR002526,PR000026,1
2561,bindingdb,DR002527,PR000003,1
2562,bindingdb,DR002528,PR000057,1
2563,bindingdb,DR002529,PR000010,1
2564,bindingdb,DR002530,PR000089,1
2565,bindingdb,DR002531,PR000052,1
2566,bindingdb,DR002532,PR000035,1
2567,bindingdb,DR002533,PR000102,1
2568,bindingdb,DR002534,PR000010,1
2569,bindingdb,DR002535,PR000056,1
2570,bindingdb,DR002536,PR000056,1
2571,bindingdb,DR002537,PR000076,1
2572,bindingdb,DR002538,PR000028,1
2573,bindingdb,DR002539,PR000047,1
2574,bindingdb,DR002540,PR000053,1
2575,bindingdb,DR002541,PR000062,1
2576,bindingdb,DR002542,PR000043,1
2577,bindingdb,DR002543,PR000055,1
2578,bindingdb,DR002544,PR000048,1
2579,bindingdb,DR002545,PR000151,1
2580,bindingdb,DR002546,PR000057,1
2581,bindingdb,DR002547,PR000081,1
2582,bindingdb,DR002548,PR000062,1
2583,bindingdb,DR002549,PR000000,1
2584,bindingdb,DR002550,PR000051,1
2585,bindingdb,DR002551,PR000008,1
2586,bindingdb,DR002552,PR000097,1
2587,bindingdb,DR002553,PR000047,1
2588,bindingdb,DR002554,PR000015,1
2589,bindingdb,DR002555,PR000062,1
2590,bindingdb,DR002556,PR000140,1
2591,bindingdb,DR002557,PR000161,1
2592,bindingdb,DR002558,PR000061,1
2593,bindingdb,DR002559,PR000252,1
2594,bindingdb,DR002560,PR000000,1
2595,bindingdb,DR002561,PR000030,1
2596,bindingdb,DR002562,PR000097,1
2597,bindingdb,DR002563,PR000052,1
2598,bindingdb,DR002564,PR000013,1
2599,bindingdb,DR002565,PR000010,1
2600,bindingdb,DR002566,PR000062,1
2601,bindingdb,DR002567,PR000122,1
2602,bindingdb,DR002568,PR000089,1
2603,bindingdb,DR002569,PR000163,1
2604,bindingdb,DR002570,PR000062,1
2605,bindingdb,DR002571,PR000016,1
2606,bindingdb,DR002572,PR000039,1
2607,bindingdb,DR002573,PR000169,1
2608,bindingdb,DR002574,PR000097,1
2609,bindingdb,DR002575,PR000049,1
2610,bindingdb,DR002576,PR000019,1
2611,bindingdb,DR002577,PR000010,1
2612,bindingdb,DR002578,PR000011,1
2613,bindingdb,DR002579,PR000091,1
2614,bindingdb,DR002580,PR000134,1
2615,bindingdb,DR002581,PR000025,1
2616,bindingdb,DR002582,PR000093,1
2617,bindingdb,DR002583,PR000043,1
2618,bindingdb,DR002584,PR000019,1
2619,bindingdb,DR002585,PR000019,1
2620,bindingdb,DR002586,PR000028,1
2621,bindingdb,DR002587,PR000052,1
2622,bindingdb,DR002588,PR000027,1
2623,bindingdb,DR002589,PR000055,1
2624,bindingdb,DR002590,PR000089,1
2625,bindingdb,DR002591,PR000028,1
2626,bindingdb,DR001795,PR000008,1
2627,bindingdb,DR002592,PR000119,1
2628,bindingdb,DR002593,PR000086,1
2629,bindingdb,DR002594,PR000009,1
2630,bindingdb,DR002595,PR000008,1
2631,bindingdb,DR002596,PR000089,1
2632,bindingdb,DR002597,PR000018,1
2633,bindingdb,DR002598,PR000007,1
2634,bindingdb,DR002599,PR000027,1
2635,bindingdb,DR002600,PR000081,1
2636,bindingdb,DR002601,PR000112,1
2637,bindingdb,DR002602,PR000010,1
2638,bindingdb,DR002603,PR000178,1
2639,bindingdb,DR002604,PR000151,1
2640,bindingdb,DR002605,PR000079,1
2641,bindingdb,DR002606,PR000002,1
2642,bindingdb,DR002607,PR000253,1
2643,bindingdb,DR002608,PR000117,1
2644,bindingdb,DR002609,PR000021,1
2645,bindingdb,DR002610,PR000254,1
2646,bindingdb,DR002611,PR000077,1
2647,bindingdb,DR002612,PR000048,1
2648,bindingdb,DR002613,PR000043,1
2649,bindingdb,DR002614,PR000014,1
2650,bindingdb,DR002615,PR000098,1
2651,bindingdb,DR002616,PR000102,1
2652,bindingdb,DR002617,PR000081,1
2653,bindingdb,DR002618,PR000010,1
2654,bindingdb,DR002619,PR000062,1
2655,bindingdb,DR002620,PR000018,1
2656,bindingdb,DR002621,PR000080,1
2657,bindingdb,DR002622,PR000081,1
2658,bindingdb,DR002623,PR000000,1
2659,bindingdb,DR002624,PR000015,1
2660,bindingdb,DR002625,PR000191,1
2661,bindingdb,DR002626,PR000014,1
2662,bindingdb,DR002627,PR000015,1
2663,bindingdb,DR002628,PR000018,1
2664,bindingdb,DR002629,PR000095,1
2665,bindingdb,DR002630,PR000111,1
2666,bindingdb,DR002631,PR000034,1
2667,bindingdb,DR002632,PR000226,1
2668,bindingdb,DR002633,PR000055,1
2669,bindingdb,DR002634,PR000027,1
2670,bindingdb,DR002635,PR000147,1
2671,bindingdb,DR002636,PR000226,1
2672,bindingdb,DR002637,PR000016,1
2673,bindingdb,DR002638,PR000029,1
2674,bindingdb,DR002639,PR000021,1
2675,bindingdb,DR002640,PR000003,1
2676,bindingdb,DR002641,PR000021,1
2677,bindingdb,DR002642,PR000048,1
2678,bindingdb,DR002643,PR000042,1
2679,bindingdb,DR002644,PR000255,1
2680,bindingdb,DR002645,PR000000,1
2681,bindingdb,DR002646,PR000062,1
2682,bindingdb,DR002647,PR000178,1
2683,bindingdb,DR002648,PR000019,1
2684,bindingdb,DR002649,PR000010,1
2685,bindingdb,DR002650,PR000047,1
2686,bindingdb,DR002651,PR000062,1
2687,bindingdb,DR002652,PR000000,1
2688,bindingdb,DR002653,PR000131,1
2689,bindingdb,DR002654,PR000003,1
2690,bindingdb,DR002655,PR000042,1
2691,bindingdb,DR002656,PR000089,1
2692,bindingdb,DR002657,PR000034,1
2693,bindingdb,DR002658,PR000039,1
2694,bindingdb,DR002659,PR000102,1
2695,bindingdb,DR002660,PR000003,1
2696,bindingdb,DR002661,PR000065,1
2697,bindingdb,DR002662,PR000089,1
2698,bindingdb,DR002663,PR000057,1
2699,bindingdb,DR002664,PR000016,1
2700,bindingdb,DR002665,PR000256,1
2701,bindingdb,DR002666,PR000003,1
2702,bindingdb,DR002667,PR000064,1
2703,bindingdb,DR002668,PR000009,1
2704,bindingdb,DR002669,PR000077,1
2705,bindingdb,DR002670,PR000007,1
2706,bindingdb,DR002671,PR000030,1
2707,bindingdb,DR002672,PR000008,1
2708,bindingdb,DR002673,PR000081,1
2709,bindingdb,DR002674,PR000065,1
2710,bindingdb,DR002675,PR000257,1
2711,bindingdb,DR002676,PR000028,1
2712,bindingdb,DR002677,PR000258,1
2713,bindingdb,DR002678,PR000034,1
2714,bindingdb,DR002679,PR000034,1
2715,bindingdb,DR002680,PR000010,1
2716,bindingdb,DR002681,PR000003,1
2717,bindingdb,DR002682,PR000052,1
2718,bindingdb,DR002683,PR000021,1
2719,bindingdb,DR002684,PR000055,1
2720,bindingdb,DR002685,PR000074,1
2721,bindingdb,DR002686,PR000057,1
2722,bindingdb,DR002687,PR000030,1
2723,bindingdb,DR002688,PR000029,1
2724,bindingdb,DR002689,PR000040,1
2725,bindingdb,DR002690,PR000008,1
2726,bindingdb,DR002691,PR000043,1
2727,bindingdb,DR002692,PR000003,1
2728,bindingdb,DR002693,PR000032,1
2729,bindingdb,DR002694,PR000259,1
2730,bindingdb,DR002695,PR000066,1
2731,bindingdb,DR002696,PR000260,1
2732,bindingdb,DR002697,PR000052,1
2733,bindingdb,DR002698,PR000001,1
2734,bindingdb,DR002699,PR000107,1
2735,bindingdb,DR002700,PR000138,1
2736,bindingdb,DR002701,PR000051,1
2737,bindingdb,DR002702,PR000149,1
2738,bindingdb,DR002703,PR000081,1
2739,bindingdb,DR002704,PR000134,1
2740,bindingdb,DR002705,PR000000,1
2741,bindingdb,DR002706,PR000081,1
2742,bindingdb,DR002707,PR000008,1
2743,bindingdb,DR002708,PR000038,1
2744,bindingdb,DR002709,PR000121,1
2745,bindingdb,DR002710,PR000030,1
2746,bindingdb,DR002711,PR000030,1
2747,bindingdb,DR002712,PR000096,1
2748,bindingdb,DR002713,PR000025,1
2749,bindingdb,DR002714,PR000057,1
2750,bindingdb,DR002715,PR000065,1
2751,bindingdb,DR002716,PR000047,1
2752,bindingdb,DR002717,PR000008,1
2753,bindingdb,DR002718,PR000089,1
2754,bindingdb,DR002719,PR000009,1
2755,bindingdb,DR002720,PR000223,1
2756,bindingdb,DR002721,PR000062,1
2757,bindingdb,DR002722,PR000029,1
2758,bindingdb,DR002723,PR000010,1
2759,bindingdb,DR002724,PR000039,1
2760,bindingdb,DR002725,PR000061,1
2761,bindingdb,DR002726,PR000095,1
2762,bindingdb,DR002727,PR000013,1
2763,bindingdb,DR002728,PR000097,1
2764,bindingdb,DR002729,PR000100,1
2765,bindingdb,DR002730,PR000170,1
2766,bindingdb,DR002731,PR000057,1
2767,bindingdb,DR002732,PR000112,1
2768,bindingdb,DR002733,PR000122,1
2769,bindingdb,DR002734,PR000019,1
2770,bindingdb,DR002735,PR000008,1
2771,bindingdb,DR002736,PR000081,1
2772,bindingdb,DR002737,PR000048,1
2773,bindingdb,DR002738,PR000057,1
2774,bindingdb,DR002739,PR000239,1
2775,bindingdb,DR002740,PR000057,1
2776,bindingdb,DR002741,PR000028,1
2777,bindingdb,DR002742,PR000026,1
2778,bindingdb,DR002743,PR000052,1
2779,bindingdb,DR002744,PR000010,1
2780,bindingdb,DR002745,PR000065,1
2781,bindingdb,DR002746,PR000039,1
2782,bindingdb,DR002747,PR000027,1
2783,bindingdb,DR002748,PR000066,1
2784,bindingdb,DR002749,PR000008,1
2785,bindingdb,DR002750,PR000000,1
2786,bindingdb,DR002751,PR000115,1
2787,bindingdb,DR002752,PR000056,1
2788,bindingdb,DR002753,PR000018,1
2789,bindingdb,DR002754,PR000072,1
2790,bindingdb,DR002755,PR000169,1
